Online Database #5F8F,1
Trco/New Power capacity for Sept 2001,1
Today's trades,1
wd: administrative subpoena to WPTF from the Attorney General,1
Power Trading Systems Requirements,1
E: RE: Home Depot Question,1
<<Concur Expense Document>> - Houston Cellular 8-11-01,1
California Legislative Meeting,1
cent Announcement,1
[cheatsheets] #124 Saturday Updated Players in the News (11-4-00),1
Master Netting priorities,1
Equistar sale off of Tejas or MidCon,1
"Travel deals for dads, grads, newlyweds, and you!",1
"Enron / HPL Actuals for September 26, 2000",1
OSS Weekly Report - Week ending 10/19/2001,1
Start Date: 10/9/01; HourAhead hour: 23;  <CODESITE>,1
E: Analyst/Associate Program: 2 Minutes of Your Time,1
Initiatives,1
Permitting Follow-up,1
Buyout,1
Sen. Peace's Letter to FERC,1
"January 15, 2002 - Enron's impact spills over",1
Clear Sky received,1
kly Deal Report,1
New Billing Codes,1
NDA - PVM Oil Associates Limited,1
Specialized Technical VP PRC,1
Nigeria,1
TW PRC,1
"HPL Nom for August 18, 2000",1
TRV Notification:  (EMW Positions - 12/21/2001),1
"Diamond-Koch, L.P. ETA Amendment",1
January / February Hockey Tickets,1
Updated: Staff Meeting,1
E: BB,1
"Making room for ""Summer Interns""",1
"Notice of Meetings - Enron Australia Finance Pty Ltd and Enron
 Australia Energy Pty Ltd",1
Competitive Analysis Update #10- US Terrorism Attacks,1
kly Money Market Rates,1
E: User list to access different post ids...,1
Shaffer option,1
kly Weather Plays: FREE Trial Offer!,1
Test Project Proposal,1
resending paper,1
CESG Annual Retreat -- open spot for golf,1
Sign-On Bonuses,1
"(01-365) EXCHANGE ANNOUNCES PLANS TO INTRODUCE OVER-THE-COUNTER C
	LEARING",1
Enron Parking Receipt for January 2000,1
Build it and they will come!,1
"rench GDP, the last good news before the fall?",1
rontera - Nov 15th he 1 forward,1
"Enron Management Conference - Hyatt Hill Country Resort, San
 Antonio",1
Planned Filing on Retro DA Suspension -- good news/bad news,1
USBS Painewebber,1
IF GD/D HHub,1
North Carolina - Edgecombe County,1
Offer To Transfer,1
Conf. call with Greg Whalley today at 2:00 p.m.,1
Bracewell's DC office location,1
"URGENT: IEP Restructuring/Transmission Conference Call Scheduled
 for 10:00 a.m. today",1
2001 Winter Operations Mtg - Reminder and Correction,1
KARL KANI STYLE SHOW @ TONIC AFTER THE ROCKETS/LAKERS GAME,1
Start Date: 4/15/01; HourAhead hour: 13;  <CODESITE>,1
TR's State NewsWire 1/29/01 2 P.M. Edition,1
review templates requested-confidential,1
Commissioner.COM E-Reports for Feeley's FFL 10/19/01,1
Credit Sleeve - TMG Financial Products Inc.,1
Match.com - You've Got Mail: Hello from Boulder,1
MEMBERSHIP REWARDS Email Update for DON BAUGHMAN,1
nron advisory council,1
Secretary's Week,1
Please Don't Detete This Before You Get to Read This & Say a Prayer,1
traders,1
Start Date: 10/19/01; HourAhead hour: 12;  <CODESITE>,1
E: thinking about you,1
E: Please book medicals,1
Aug 15 draft of CEC,1
Out of Office AutoReply: Florencia Mora,1
Memo to Exec Cmte re Sen. Bentsen,1
Organization Chart,1
"Movement Model/Presentation on Portfolio Management and Market
 Drivers",1
Odd FreeAna behavior,1
E: PRC Mtgs. for Louise,1
Lunch Meeting Scheduled for 2/16,1
Memo re PG&E's Proposal for Recovering TRA Undercollection,1
E: Unanswered Question,1
natural gas production,1
Bushton Plant down 5/26-27,1
DELETE IF NOT INTERESTED IN DIVING,1
ollow-up: Originator Support,1
Contract List,1
E: Your Vote is Required by November 8th!,1
Bordeaux Sale.doc,1
"Hey, DOG",1
My resume (Lucy Johnston),1
TXU Energy Trading/Howard Energy Marketing Assignment,1
Energy USA TPC Corp.,1
E: Re: Chris Germany's PC,1
Override - SA,1
Start Date: 2/1/02; HourAhead hour: 8;,1
cruiting/Sponsorship at Ivey,1
East Power Project Directory,1
"ETS Legal, Environmental, and Regulatory Issues Meeting - 2000
 Audit",1
uture Looks Dark for New York Market; NYSEG Outlines Energy Policy,1
Puzzle,1
E: Read this,1
E: FW: Ethics. Can you live with them?,1
Kern River Gas Price,1
CUT 20/D INTO MIDCON,1
Crude trades,1
"In person interview - Eliot A. Levin - Req.# 109342 (Risk
 management position)",1
Special 2-for-1 Holiday Gift Offer from FORBES!,1
EnronOnline Phase III Designs,1
Ticket number,1
Trading Systems Workshop.,1
E: Just Checking In,1
"Action Requested:  Invoice Requires Coding/Issue
 Resolution/Approval for User: CYNTHIA MANN",1
sub-head,1
Taking it to the house,1
Out of Office AutoReply: Enron LPG Italy,1
Start Date: 3/8/01; HourAhead hour: 20;  <CODESITE>,1
John D. Martin - Chair of Finance at Baylor University,1
Northwest Power wants to retrofit Applegate,1
E: Reply from Ken,1
ADA Developments; What Is an Employer to Do?,1
"visions - Enron/HPL Actuals - Nov. 1-5, 2000",1
Executable - Kevin McGowan,1
P-2 Coolers and recycle line.,1
"Long Range Plans - Spring 2002 EH&S/ SW Operations Meeting -
 Flagstaff, AZ",1
Houston Chronicle Confidentiality Agreement,1
E: October issues w/ Sierra Pacific Power,1
Option agreement,1
SAP Models,1
Teesside Update,1
cap of House Action Last Night on Energy Package,1
E: Boston,1
Great Game - Free Demo!,1
Government Affairs-The Americas: Department Meeting,1
Dr. Burbridge Leave at 10:00 for 10:30 appt.,1
LM6000 Transformer Spec and Data Sheets,1
wd: FW:A Great Example,1
E: Car Reservation,1
"NOTICE OF PJM OPERATING AGREEMENT BREACH - November 20th
 PAYMENT TO PJM IS OVERDUE",1
Center for Houston's Future --- lost mail,1
Additional comments,1
Enron Scholarship at UT,1
[Footballguys] Update # 194 1-1  Week 17 Passing Matchups,1
Sato,1
"Andrew, Friday DOW +82.27 CRB +0.37 S&P +4.52 USD +0.02 NAS -6.51",1
"Transwestern Response to FERC Data Request - USGT Negotiated Rate
 Filing",1
E: chick from Sask,1
London Research,1
Vitro Project - Sale of Equity,1
Presidential Ballots for Florida,1
GMAT Preparation class to be presented by The Princeton Review,1
our visit,1
Prepays,1
lcome to shockwave.com!,1
E: FW: Contact Information,1
NT Earnings Information,1
section notes 5,1
"Corp allocations $485,000 plan 2001 v 152,000 plan 2000",1
Harassment Avoidance - Clarification,1
"E: Thanksgiving reporting (US Holiday) - please read, there is
 some confusion",1
New Employee Welcome,1
TFIG Weather,1
Combinatorial Auction - Jan 11 mtg background,1
EOL Annual Maintenance.,1
Update on Calif PX price cap/RELIANT INVESTIGATION,1
Project Columbia - Legal Risk Memo,1
AIG positions,1
Carnegie Interviews Super Friday,1
Cleburne Imbalance,1
Jeff King,1
"Meeting w/PG&E this Friday, Right after DJ's Meeting",1
indows 2000 / Outlook Project - Phase I - REMINDER,1
Please add my name to the meeting list,1
Great Ways to Say I Love You - February 2002,1
"Status report of integration testing from Wednesday, Jan. 23rd ;
 and Thursday's continuation..",1
Cleburne Plant - Tenaska IV,1
Conference Call Today September 10th at 5:00 p.m. central,1
PICNIC LOST & FOUND,1
Out of Office AutoReply: Aquila Red Lake/TW strategy meeting,1
new information,1
"Large Customer Choice Facilitation Program Meeting - Summary of K
 ey Dates & Action Items",1
Outstanding Contracts,1
Nursing Home,1
reaky Friday - Trading Track,1
Enron Comments in RP01-484 (Complaint against El Paso),1
Start Date: 4/17/01; HourAhead hour: 8;  <CODESITE>,1
E: Lateral Space,1
Exodus NDA,1
kend Outage Report for 5-11-01 through 5-14-01,1
Green card Verbage,1
New SmartMoney Tools,1
lorida Spread Option,1
Service Online New Account Confirmation for jonmckay,1
E: Panda Energy,1
TCO MDIQ for 11/1/01,1
The TradersNews hourly indexes have been posted,1
Quick Question(s),1
E: An allocated turbine,1
P. Henaff,1
E: Enron Corp.,1
SCS OPENING NAT GAS STRADDLES 10-24,1
E: I got an 87.5% on my drivers test.,1
"E: NYISO - TCC - Autumn 2001 Initial TCC Auction - Notice of Roc
	kland Electric Company Separation from NYCA",1
vised Draft Proposal to CPUC,1
PLEASE DISTRIBUTE TO THE GROUP. THANKS.,1
"CAPACITY ALLOCATION-INTRADAY I CYCLE FOR JUNE 8, 2001",1
Day of Vacation Election Day,1
Blackline of First Amendment to Contract,1
Happy Hour tomorrow after work,1
resumes,1
Dinner with Craig Goodman - Cancelled,1
Spraggins vacation,1
Carlton Resolution - PLEASE READ!!!!,1
E: PG&E settlement offer,1
Skill Based Pay,1
Start Date: 1/12/02; HourAhead hour: 6;,1
NEW E-MAIL ADDRESS:  joya.williams@enron.com,1
Start Date: 4/28/01; HourAhead hour: 13;  <CODESITE>,1
"IMPORTANT...DUNS NUMBER CHANGE for Reliant Energy Retail, Inc.",1
Undeliverable: Update,1
"Interview w/Bill Ding (Sr. Counsel from New York) req'd by Michelle
 Cash",1
BNP PARIBAS NATGAS MARKET WATCH,1
inancial Times Article on Electronic Trading,1
El Paso Status on Cornhusker Sale,1
AC Procedures,1
anderson & fines,1
EOL - Chevron and Texaco,1
Co-op City Letter,1
Take Advantage of the Lowest Interest Rate in 40 Years!!,1
Operating Cost Request,1
"TW mtg. - Stan, Rod,Steve, Kim, Shelley, Joe, Tracy, MKM, Greg P.,
 Drew, Teb, Steve K., Maria",1
work Status,1
Increase Sales w/Credit Cards + NO Set Up Fee!!,1
American Way,1
The Draft of the PCB Cleanup Proposal,1
Barry Pearce to Houston,1
"Andrew, Monday USD -0.93 CRB -0.21 NAS -55.71 DOW -220.10 S&P
 -27.78",1
10/19/2001 P&L,1
Eric Bass,1
Bring Your Resumes and Business Cards to the WIL Conference!,1
w: Wednesday Laugh,1
"Enron / HPL Actuals for August 29, 2000",1
Turner/CNN,1
"Synopsis Article: Notes on FERC's Conference on Competitive Natural
 Gas Markets",1
ahil Jafry: USA:   IPE natural gas trade first to move to ICE.,1
Safety Issues,1
6-25-02 Gas Cash.xls,1
Model Validation,1
D-G Energy,1
Nevada to examine electric deregulation timetable.,1
(01-182) June ATOM Processing Schedule,1
Accounts Receivables - Please Read,1
A Reflection on Memorial Day,1
BPA December,1
inal Media Statement,1
BNP Paribas Master Netting Agreement,1
GRS' FERCwatch - 10/24/01 RTO presentation,1
otation Information,1
Interview: Robert Downer (Robert will call here),1
E: Enron Canada,1
E: EcoElecrica / Possible Mirant Offset,1
NorthWestern: Revised documents as of 4/12/01,1
Commissioner.COM E-Reports for Big E 12/29/01,1
"olling, Rolling, Rolling",1
gulatory Roundtable Meetings for 2002,1
Out of Office AutoReply: 2002 IM Structure,1
EOG funds,1
E: I AM THANKFUL FOR ......,1
Good Morning Love Bird,1
E: Put It On Your Calendar,1
SWAP Group - Calendar,1
E: Missing in action,1
Duke Energy update,1
CORRECTION: Important Announcement Regarding Document Preservation.,1
"Invitation - Pre Meeting - California Market - EB872 (8 Jan 05:00
 PM CST)",1
immediate changes to the DPR group,1
rontera Pricing,1
TOP 10,1
Proceeding,1
E: Diana's 25 Yr Banquet,1
E: A few questions for you,1
Oneok's OBA Balance Thru April 2001,1
Meeting with Viviance - May 10,1
udolph caught dancing at strip club!,1
Two RM Wines in the Spectator Top 10!,1
PR Update for call at 2pm today,1
w: Re: Additional bank requests,1
Harrah's DASH,1
"Alert Posted: 11:30 AM November 21, 2000: Demand Mismatch Order
 update",1
E: AZ state pipeline / highway maps,1
NNG closing,1
Belen NM - Cogeneration,1
"VentureWire, Friday, November 10, 2000",1
vised Call Options,1
Gatherco,1
Mojave index,1
Section 17.4.4 of Facility Agreement,1
Making Strides Against Breast Cancer,1
"Today's Headlines from NYTimes.com Sunday, March 3, 2002",1
E: Hello,1
Media Questions,1
Agency Appointment,1
Start Date: 10/14/01; HourAhead hour: 17;  <CODESITE>,1
E: Hi All,1
"HPL Nom for May 15, 2001",1
Google wants adwords coordinator,1
CRA Supports PG&E ReOrg Plan,1
<<Concur Expense Document>> - Stamford Trip,1
"OpinionJournal - Best of the Web Today - December 21, 2001",1
Busted,1
Start Date: 2/28/01; HourAhead hour: 12;  <CODESITE>,1
E: Lay/Harris Meeting,1
NPR interview,1
Enron Mentions -- 01/24/02,1
Pops,1
Guadalupe Consent to Assignment,1
llesley Super Saturday Candidates lunch dec 8,1
wd: Re: Enron/Florida Power & Light Company ISDA agreements,1
LSU visit (Resume),1
vised Monday Schedule for Teco,1
Earn Starpoints on the Double,1
Board Dinner - October 8th,1
Choice of law issues,1
E: Your Amazon.com order (#104-2222000-9659136),1
June 12 HR Leadership Team Meeting,1
MIsc.,1
ree Trade vs. States' Rights Event,1
NCNG and Enron site,1
PR5 : You have received new work items,1
A FREER PLACE?,1
TRANSSTATUS 30800 RECEIVED,1
Power Failure,1
Catered Dinners,1
"(ClearStation) : Portfolio Update, Thu Nov 15 2001",1
"Spreadsheet for Friday,  9/21",1
E: Files you requested,1
swaps,1
"Ohio regulations regarding certification, market monitoring, ADR,
 and electric service standards",1
Geico Rate Quote 011115.165518.35909,1
On-Line Stock Trading Brown Bag,1
E: Enron North America/ Sempra Energy Trading; GISB,1
"Into Cinergy Hourly Index for November 27, 2001",1
The latest available,1
Executed Agreement,1
meet during CMU visit?,1
"VentureWire People, Monday, October 22, 2001",1
Global Accounting Promotions,1
"EIX, PCG: Federal Debate on Western Power Crisis Continues",1
E: Salary Adjustment,1
IGNORE the last one - Vepco POWER PURCHASE,1
rench,1
Start Date: 1/26/02; HourAhead hour: 2;,1
vised Agenda & Logistics Information,1
Additional Recruiting,1
Meters 3509 & 3533,1
Manual Schedule,1
Enron de Mexico - Legal and Regulatory Allocations,1
Our life insurance rates are the lowest...          PPDTEFQAD,1
"ANCHORDESK: 2002 in review: Not perfect, but it sure beat 2001",1
ady2Go Open House,1
Philips / U.S. Soccer Stadium Chant Unveiled at www.ussoccer.com,1
Equity Increase for Mike Terraso,1
Linear Programming Software Purchase,1
Link to Contract Analysis Database,1
Practice - Friday & Saturday,1
You are pre-approved for a Chase Platinum MasterCard,1
loor Meeting; 1 p.m. TODAY - Tim Belden and Chris Calger Update,1
w: Are U a true beer drinker??,1
Collect -the -money -your -children -deserve,1
Credit Trading brought to you by Bryan Seyfried,1
The Empty Chair,1
vised Calendar as of 10/15/01,1
Attend GearUp 2001 Web Seminars,1
Transfer Miles Between OnePass Accounts,1
re:  Seeds of Praise Conference,1
NYC Gate Basis,1
"HPL Nom for May 11, 2001",1
E: Lay Presentation,1
"December 28, 1999",1
Start Date: 4/8/01; HourAhead hour: 17;  <CODESITE>,1
Children's Church,1
"review and approve jeff dasovich 2aug travel - must ticket today
 	for fare",1
"Energy Law and Transactions: Next Update Due December 31, 2001",1
"Undeliverable: Bank of America, N.A.",1
just a reminder,1
inter Capacity,1
Bidder D PSA Redlined,1
Enron Up,1
vised TC language if  EPMI is Buyer in ERCOT across DC tie,1
Guardian Lateral - Phase II,1
Coffee Colloquium this morning,1
Enron Draft dated 10/11/00,1
Production Migration 12/21/01,1
Purple Legionaire....,1
"Meeting Confirmation - Wednesday, December 6th",1
Kern River problems,1
OU Statistics (graphs),1
<<Concur Expense Document>> - Parks 101601,1
PROVANTAGE - The Original Advantage #e011602,1
Bi-Weekly Sample Run & Pigging Report,1
Ledford and Fehr Memorandums of Options,1
sponses - Pls fwd to Jeff asap,1
SCS CLOSING CRUDE STRADDLES 1-30-02,1
Start Date: 3/3/01; HourAhead hour: 21;  <CODESITE>,1
Crane County 640 Acre Sale,1
Check it out!,1
California General Obligation Bond Rating cut to Aa2,1
Caulfield,1
More July CED-PGE,1
Proposed bonuses,1
Training Scheduled - Updated,1
Enron mess,1
"PGE/Commercial Support Group Meeting, 32C1",1
w: *Revisions to NA Master Netting Agmt,1
E: Career Opportunities at Enron,1
E: Vince Kaminski,1
"TO Impact on the Privatization & Liberalization of the Global
 telecommunication markets",1
Get Ken Fisher's Stock Market report Free.,1
vised State Matrix:  EBS,1
Transwestern Pipeline - Gas Quality,1
"Energy Briefing paper for Thursday, May 3rd",1
Ominous Turn at CPUC,1
last year's deal,1
"Corporate Policy Committee Meeting - Thursday, Feb. 22",1
BGE Decrease 4/10,1
O THANK GOD!!!!,1
Project Armstrong,1
Expense Report for Stephen Schwarz Dated 2/25/00,1
Option - bridging,1
Tough Week,1
E: Congrats on the win,1
Meeting on Sep 5,1
Message from Murali Viswanathan,1
Update on UT - Enron Activities: My Conversation with Rick Causey,1
Linda Wolf,1
update on doorstep to business heads - calgary - with calgary,1
How are we doing and what are my issues meeting?,1
E: Mexico,1
E: CMS Deal #1022271,1
daily charts 11/29,1
Special Thanks From equalaMAIL,1
kly Report - Risk Issues,1
"Have tax problems?
                                                   [man10n]",1
wd: fire truck,1
Mahonia Limited Guaranty,1
"wd: Portland Consultant's Investigation Finds California Has
 Capacity for Electricity Needs",1
Sivy on Stocks: Building boom,1
Uecomm ISDA,1
Corry Bentley,1
P&L Split-Out Status Report,1
E: Amended Vacation Schedule,1
List of teams and projects,1
E: another stab at it,1
st U Soccer's New Skill Development Program,1
<<Concur Expense Document>> - ME053101,1
victoria sterling,1
Tammy Hopkins/GISB ETS Update Mtg. in conference room 47C1,1
Isn't it time you stopped the snoring in your house?,1
Start Date: 1/14/02; HourAhead hour: 8;,1
IT 2001 C.E. vs 2002 Plan,1
http://ecthou-webcl1.nt.ect.enron.com/gas/,1
TCO Overrun - as of April 17th,1
tomorrow's lunch,1
E: Interface Design Update,1
Turbine Purchase - Letter Agreement,1
SFA - UPDATING PERSONAL INFORMATION,1
Outrageous Statement by CA's Attorney General,1
EOL / Credit / GCP Responses 5/8/00,1
Commodity News,1
found your Great Great Grandmother!!!,1
AIG Commodity Arbitrage Confirms,1
Packets for November 2001,1
kly Rpt Due,1
New Socal Curves,1
Philly,1
Spring Training,1
talk to Ed about NewLine and DRM,1
Call Continental - Seattle to Houston Cargo,1
"Click Paper Approvals, 03-22-01",1
MANDATORY - EGF OPERATING COMMITTEE MEETING,1
Invitees for Tuesday's presentation,1
E: SAP COSTS 2002,1
Atmos Energy Corp.,1
GPG 2000 Goals & Objectives,1
E: Reply Requested: Do You Code Or Approve Invoices?,1
Here's a 4th try!!!,1
Steve Cooper voicemail transcripts now available online,1
Dynegy,1
2000 RRSP,1
Enron Noncompetition Agreement; Important Notice,1
ob Walls - Broker Dealer Issues in your office.,1
Access Enron Bldg - week of March 18 thru March 24,1
Million Mile Giveaway!,1
Credit Worksheet--Interstate Power Company,1
Happy New Year !,1
Year End 2000 Accomplishments,1
March of Dimes Walk Team,1
VEPCO CPCN proceeding,1
EAMR Transactions,1
"EMOVE FROM E-MAIL LIST!!! Re: Dornbusch on Income Inequality and
 Pricing AIDS Medications to a 	Human Scale",1
The newvatrfacs program and testing data,1
TEESSIDE POWER STATION INCIDENT UPDATE,1
Mieco and Texla Energy,1
TW transport,1
ibuyit or IT,1
Picnic,1
Eastrans Nomination change effective 9/9/00,1
car reservation for jeff dasovich,1
AZ maps,1
Name Overlay 0411,1
"GasEDI Standard Contract - UPDATED - October 26, 2000 Version",1
w: Be careful...this one is true!,1
Dilbert Strip from Jim is waiting for you!,1
Start Date: 1/4/02; HourAhead hour: 13;,1
Data,1
EOL Confirmation - Transwestern Pipeline Company,1
w: Having a bad day?,1
"Mtg. in Lynn's office Donna, Lynn, Sheila",1
"EMERGENCY CONFERENCE REGARDING CALIFORNIA -- 10/21/2000 --
 FINAL CALL FOR AGENDA ITEMS INPUT",1
CADER's DG Conference in San diego.,1
A Special introductory offer from GetSmart VISA.,1
Save 70% on Life Insurance!,1
E: Enron Net Works 2002 Budget Process,1
EVISED AVAILS FOR 12/00 AS NOTED,1
EOL Products - Argentina,1
Hiring for 2nd Research Meteorologist (continued),1
ERC refund investigation into Pacific Northwest spot power sales,1
Sarita Sarvate Resume,1
Out of the office.,1
EB30C2,1
Objections(A great tool for witnessing!),1
Gas Curve Validation May 2001,1
Enron MidWest Responsibility Matrix,1
Carol St. Clair -- Year End Closings,1
Option Agreement,1
view Pinnacle/Powertex - Terry,1
E: JOB FUNCTION LIST,1
"November Baseload Transactions for Enron (West Desk) as of
 10/26/2001",1
Changes to Ron's draft II,1
E: Louisiana -- Entergy,1
Texas General Land Office Management Proposal,1
undraisers,1
NiSource/ Crossroads- Project Essex II,1
Schedule for the Schedules,1
Master Turbine Listing,1
Northwest book of business Jan 27 and Jan 30.,1
"*Special Notification*   AURORA Version 5.5 release,   What's new?
                                                                                             iv",1
SMI 23,1
BRIDGE ERRORS,1
"HPL NOMS FOR JUNE 20, 2000",1
Start Date: 4/25/01; HourAhead hour: 17;  <CODESITE>,1
values,1
morning 4/9,1
EOL and Clickpaper Approvals for 10-18-01,1
California Update--09.10.01,1
MRT,1
"Bay item 1079301268 (Ends Mar-08-02 110435 PST ) - ENRON DENIM
 SHIRT BRAND NEW",1
Electric Power News - FREE Subscription Trial,1
GRI/IGT,1
Netscape Instructions - Please read,1
arewell Party,1
Distributed Generation,1
ETI CPUC Reports,1
Tom Victorio - Intro Mtg. (x58157),1
"January 4, 2002 - Reader's picks: GE (GE), Cisco (CSCO), and more",1
GEAUX TIGERS!,1
Sparks Meeting,1
Social club initiates,1
Team Meeting Information,1
Columbia River Gorge wind power project,1
BUDGET QUESTIONAIRE - Update,1
Laine,1
EES-USA,1
BFS 2002 CONGRESS - FINAL CALL FOR PAPERS,1
swap example,1
ERC to discuss all East proposed RTOs,1
EWS 2001 Holiday Luncheon,1
2nd MESSAGE - Re: Dec 2 Super Saturday INTERVIEWER CONFIRMATION,1
Asset Team/Logistics Preparation for Bidweek,1
EZ Star Software Tool and Office Equipment Efficiency Program,1
E: SCE Reaches Agreement With QFs,1
sume of Carolyn Varela,1
KEN DUNCAN ORDER 131225,1
general update on DPR - ENA portion,1
Business Objects Upgrade Information,1
E: Bethlehem Steel - exposure details,1
Love is waiting at Date.com!,1
"EOL approvals, 03-16-01",1
ine & Dine: Tasting Rooms in Bloom,1
tax id,1
"structuring Today, Wednesday October 11, 2000",1
TMS CONFIRMATION SCREEN,1
E: Career Center closing at 6:00 tonight.,1
ERC Filing on Credit Due TOmorrow,1
Contingency Firm Agreement,1
E: Account Information for E296-1,1
EOL / Credit / GCP Responses 5/19/00,1
Michael Harris,1
North America Voluntary Separation Roll-out,1
Employment Agreement Guidelines,1
kend Outage Report for 12-8-00 through 12-11-00,1
Subscription probe for list Reeves (larry.may@enron.com:10),1
Andrew - 491 WINS With Only 3 Losses!,1
California gas intrastate matters - July 11 conference call,1
E:  Prepay to Reliant for 3/121/02,1
E: Livelink Add User Template,1
"NDA - BEA Systems, Inc.",1
OATI - Web Trader Demo,1
I scheduled,1
Counterparty Statements,1
Video Conference,1
Thus Far,1
"E: IEP Restructuring/Transmission Task Force Meeting Scheduled for
 9:30 a.m. on Friday, Nov. 3",1
Central Power & Light,1
E: Jon Solem's resume,1
Sun Devil/Sonoran Pipeline,1
vived Enron Trading Unit Unlikely To Regain Top Spot,1
Summer Job Position,1
report info,1
DynegyDirect,1
Jordan Mintz - Out of Office,1
*EMCA* Southern Reconstruction,1
2- SURVEY/INFORMATION EMAIL 5-03-01,1
inal Draft,1
"EB 50M03  Global Accounting Steering Committee w/ Rick Causey,
 Melissa Becker, Bob Butts, Wes Colwell, Fernley Dyson, Rodney Faldyn, Rod
 Hayslett, Robert Hermann, Kevin Hughes, Phillip Lord, Allan Sommer, George
 Wasaff (Sharron x37094)",1
what's up (or down) in Cin markets,1
Copel Cash for Tomorrow,1
Cute babies,1
Commissioner.COM E-Reports for The Perfect League 11/7/00,1
Start Date: 4/8/01; HourAhead hour: 21;  <CODESITE>,1
Confirmations for Monterrey Office,1
TR's State NewsWire 2/1/01 A.M. Edition,1
E: Edison and the PUC,1
"Price Reservations 27 September 2001 Real-Time Market and 28
 September 2001 Day-Ahead Market",1
E: RE: Whats up!!!!!,1
ords of wisdom,1
E: Action Requested:  Past Due Invoice for User: LARRY CAMPBELL,1
EE Lens Specials,1
USA: FACTBOX-FERC details changes for Calif power market.,1
E: MSCF Advisory Board Membership,1
Bring James Vasquez to Houston for Interview.,1
Save 40% on Select Business and Training Books,1
Vidigo Business Plan,1
clharper@nexant.com,1
Agriculture commodities,1
E: We're Home,1
Swap Rules,1
Bob Hall/Leslie Reeves,1
Midwest/Southeast Desk Meeting,1
Articles on Yesterday's hearings from Seattle Papers,1
NNG Gomez Site - Potential Sale Issues,1
ERC Items,1
PG&E GRC - May 9 meeting,1
kly Update,1
E: NEW GREAT LAKES PIPELINE REPORT,1
#9760,1
d Practice,1
Pennzoil Avails,1
See the new Mercedes-Benz Sport Wagon!,1
inter Cap for Entex,1
CA Issues,1
sults of the Bankruptcy Hearing for TCO's  Issues With EES,1
E: Incidental items confirmation,1
EOTT's 2001 Holiday Celebration,1
Start Date: 4/12/01; HourAhead hour: 12;  <CODESITE>,1
Processes Conference Call,1
Pegasus,1
Master Power Contracts,1
E: update,1
Bridgeline Gas Marketing LLC,1
New Gulf,1
riendly Update 3/9/01,1
"Andrew, Wednesday CRB -0.54 S&P -6.51 DOW -30.59 USD +0.02 NAS
 -25.79",1
"Electric Restructuring: Two Utilities In California Suffer Under
 Deregulation --- Wholesale ...",1
Answer to Complaint of California Municipal Utilities,1
Kern River Tank Sampling,1
Transco - 1Line System Updates,1
Deal Changes - Add Comments,1
Current Regulatory Regime,1
all Fashion Forecast: Kids Sweaters,1
E: Match.com - You've Got Mail: Hey,1
ail,1
The PLAN!,1
name change,1
orm 2,1
E: Resume and cover letter,1
GS assignment from ENA to Enron Credit,1
Diesel generator info.,1
"Click Paper Approvals, 03-30-01 _ GCP Response",1
Agave Letter,1
ull URL,1
"Aug. 3 -- BNA, Inc. Daily Labor Report",1
BPA Termination of Contracts,1
NGL Peak Shaving Project update,1
Box under the bed,1
More Harris   --- Comments,1
Do vidzenija!,1
E: Hernandez Update,1
EnronCredit.com Limited.doc,1
Suemar Berryman; Gulf Plains Plant for Current Month,1
Turbine Availability,1
Calpine gets paid,1
EOL_All_Swaps.xls,1
Outstanding tax issues in Oklahoma,1
E: IES Zone D DDVC's,1
California Campaign Closeout,1
Broker Speaker Box,1
Thanksgiving Luncheon...,1
here is your scholarship?,1
TOP TEN Risks,1
Copano changes,1
vised ISDA Multicurrency Agreement,1
E: HPLC/TGLO Deals,1
E-management...(Enron mention),1
sunder: Dictionary.com Word of the Day,1
Start Date: 3/8/01; HourAhead hour: 21;  <CODESITE>,1
Cover Letter,1
"Compilation of IndeGO GIA and LIA Comments - for July 11 Subgroup
 Meeting",1
Background info on Big Kitty,1
Coordination of Claims,1
TRV Notification:  (NG - PROPT P/L - 05/31/2001),1
ECS 03980 - ENW Employee Breakfast,1
are you a democrat ?,1
*EMCA* Citizen Patrol,1
(01-132) List of Proposed Nominees,1
December Government Affairs Dept. Meeting,1
"TFS, Inc.",1
Arrangement between Accenture and Enron,1
ENRON ENERGY SERVICES WILL HONOR ITS,1
Nov 30th post-id's,1
Enron Trial of Energycast Service,1
[enerfaxdaily] Natural Gas Futures Up Slightly,1
"Packets ending November 21, 2001",1
VisuPro site numbers,1
E: Gas Accord Scoping Memo Issued,1
"E: Probing the 'palace coup' --   or ""eating their own""",1
Urgent - VP Candidate Dale Furrow,1
E: Texaco 4/01,1
Status of Pending ClickPaper Credit Responses,1
"[HIGHDESERT-LIST] Prehearing Conference and Order to Produce
 Documents",1
Kennebunkport and other,1
Steele 2002 Forecast For 1N9,1
Supply for Midlothian,1
IRST DELIVERIES - PURE RESOURCES AND LOUIS DREYFUS NATURAL GAS,1
E: Iroq Deals,1
breakfast saturday,1
Board Update Meeting,1
baby pix,1
Health Clubs -- NY,1
Contributor admin,1
Start Date: 3/16/01; HourAhead hour: 8;  <CODESITE>,1
"w: Power producers' tax break to run out after next year
 (10-25-2001)",1
Meter Readings,1
E: Natural,1
Constellation Delta Positions,1
basis spreads,1
inal Doc Run + Due Diligence for Closing,1
Texas A&M University - News Flash,1
E: bridgeline gas,1
vised Nominations,1
central orig - 4/3,1
Good to see you,1
Comments needed-Elaine Strahan,1
st NatGas Prices 1106,1
